+-----+---------------------+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+---------------+------------+---------+-------+------+
| 50  | 2024-10-08 10:49:30 |                                        10.192.1.2 - - [08/Oct/2024:10:49:30 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 51  | 2024-10-08 10:49:01 |                                     10.192.1.2 - - [08/Oct/2024:10:49:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 52  | 2024-10-08 10:49:01 |                                   124.153.95.78 - - [08/Oct/2024:10:49:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                    | ubuntu-server | accesslog  |    -    |   -   | POST |
| 53  | 2024-10-08 10:48:57 |                                      124.153.95.78 - - [08/Oct/2024:10:48:57 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                       | ubuntu-server | accesslog  |    -    |  500  | POST |
| 54  | 2024-10-08 10:48:34 |                                  180.179.176.101 - - [08/Oct/2024:10:48:34 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                   | ubuntu-server | accesslog  |    -    |   -   | POST |
| 55  | 2024-10-08 10:48:20 |                                        10.192.1.2 - - [08/Oct/2024:10:48:20 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 56  | 2024-10-08 10:48:20 |                                        10.192.1.2 - - [08/Oct/2024:10:48:20 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                        | ubuntu-server | accesslog  |    -    |  500  | POST |
| 57  | 2024-10-08 10:48:01 |                                     10.192.1.2 - - [08/Oct/2024:10:48:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                     | ubuntu-server | accesslog  |    -    |   -   | POST |
| 58  | 2024-10-08 10:48:01 |                                   124.153.95.78 - - [08/Oct/2024:10:48:01 +0530] "POST /api/v1/vm-performance-row HTTP/1.1" 202 59 "-" "Go-http-client/1.1" "-"                                    | ubuntu-server | accesslog  |    -    |   -   | POST |
| 59  | 2024-10-08 10:47:51 |                                     180.179.176.101 - - [08/Oct/2024:10:47:51 +0530] "POST /api/v1/agent-config HTTP/1.1" 500 37 "-" "Go-http-client/1.1" "-"                                      | ubuntu-server | accesslog  |    -    |  500  | POST |
